case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_support_promoted_boundary_pairs,lm_v7_allowed,lm_v7_candidates,lm_v7_coverage_allowed,lm_v7_coverage_pressure,lm_v7_keyframe_pressure,lm_v7_lba_pressure,lm_v7_probation_culled_found_ratio,lm_v7_probation_culled_low_obs,lm_v7_probation_low_use_rejected,lm_v7_probation_matured,lm_v7_probation_pose_use_chi2_weight,lm_v7_probation_pose_use_chi2_weighted_sum,lm_v7_probation_pose_use_edges,lm_v7_probation_pose_use_inliers,lm_v7_probation_prebad,lm_v7_probation_residual_rejected,lm_v7_probation_score_recent,lm_v7_probation_survived,lm_v7_quota_rejected,lm_v7_rejected,lm_v7_scale_pressure,lm_v7_state_allowed,lm_v7_total_boundary_features,lm_v7_tracking_pressure,lm_v7_unmatched_boundary_cells,lm_v7_unmatched_boundary_features
wxyz_v7_original,695,1341846336.981980,1,170,2776,368,221,9.437774,0.024087,0.242747,263.0,11.0,31.0,281.0,0.0,0.0,,51.0,37.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,696,1341846337.014238,1,171,2803,387,244,9.445122,0.007348,0.258623,205.0,5.0,2.0,302.0,7.0,1.0,52.0,52.0,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,697,1341846337.046017,1,172,2806,393,266,9.453278,0.008156,0.275859,226.0,5.0,8.0,314.0,1.0,2.0,19.0,53.0,53.0,,,,,,,,,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,698,1341846337.082104,1,169,2738,402,268,9.465836,0.012558,0.243451,241.0,17.0,33.0,276.0,0.0,0.0,,79.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,699,1341846337.114317,1,170,2753,378,238,9.472367,0.006531,0.261719,188.0,19.0,12.0,338.0,0.0,0.0,,78.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,700,1341846337.150037,1,171,2771,402,249,9.476635,0.004268,0.277832,200.0,20.0,9.0,331.0,6.0,0.0,37.0,37.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,701,1341846337.181873,1,172,2775,389,235,9.478533,0.001898,0.250407,207.0,26.0,14.0,297.0,1.0,0.0,12.0,30.0,18.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,702,1341846337.214073,1,170,2706,385,241,9.490001,0.011468,0.263330,189.0,20.0,13.0,342.0,0.0,0.0,,40.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,703,1341846337.250087,1,171,2721,355,207,9.507607,0.017606,0.283656,166.0,19.0,8.0,414.0,0.0,0.0,,25.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,704,1341846337.282028,1,172,2738,347,207,9.517601,0.009994,0.253975,183.0,14.0,20.0,367.0,0.0,0.0,,53.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,705,1341846337.317920,1,173,2740,379,221,9.532795,0.015194,0.268158,186.0,19.0,12.0,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,706,1341846337.350018,1,171,2656,363,224,9.541837,0.009042,0.279847,160.0,14.0,12.0,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,707,1341846337.382159,1,172,2663,383,222,9.552216,0.010379,0.249339,213.0,20.0,24.0,355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,708,1341846337.417941,1,173,2675,376,222,9.569168,0.016952,0.263408,171.0,10.0,6.0,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,709,1341846337.450137,1,174,2681,361,206,9.580236,0.011068,0.273509,166.0,16.0,5.0,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,710,1341846337.482096,1,170,2633,369,220,9.586073,0.005837,0.160654,227.0,5.0,9.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,711,1341846337.518008,1,171,2653,381,232,9.593975,0.007902,0.169186,232.0,0.0,0.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,712,1341846337.549978,1,172,2671,385,235,9.608687,0.014712,0.175534,231.0,1.0,0.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,713,1341846337.585971,1,173,2667,400,233,9.614512,0.005825,0.244235,208.0,22.0,13.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,714,1341846337.617903,1,171,2612,364,223,9.634570,0.020058,0.263376,174.0,7.0,7.0,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,715,1341846337.650141,1,172,2621,367,234,9.652768,0.018198,0.276182,191.0,9.0,3.0,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,716,1341846337.686352,1,173,2634,373,238,9.657651,0.004883,0.244479,202.0,16.0,15.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,717,1341846337.718002,1,174,2650,365,231,9.670267,0.012616,0.263639,180.0,14.0,16.0,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,718,1341846337.749920,1,173,2598,372,232,9.675706,0.005439,0.278942,159.0,11.0,11.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,719,1341846337.786157,1,174,2612,365,217,9.683560,0.007854,0.235609,228.0,25.0,25.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,720,1341846337.817945,1,175,2628,356,220,9.694481,0.010921,0.256725,201.0,19.0,32.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,721,1341846337.854071,1,176,2632,387,210,9.700024,0.005543,0.273571,182.0,18.0,7.0,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,722,1341846337.885951,1,173,2575,380,206,9.712660,0.012636,0.228047,265.0,22.0,27.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,723,1341846337.918223,1,174,2580,383,219,9.720602,0.007942,0.250088,221.0,19.0,9.0,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,724,1341846337.954120,1,175,2597,360,220,9.724988,0.004386,0.270615,203.0,17.0,10.0,425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,725,1341846337.985994,1,176,2614,381,223,9.733509,0.008521,0.228789,258.0,23.0,19.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,726,1341846338.018107,1,170,2568,393,230,9.740522,0.007013,0.247314,271.0,20.0,13.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,727,1341846338.054055,1,171,2576,400,215,9.748457,0.007935,0.263229,231.0,13.0,6.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,728,1341846338.085986,1,172,2600,410,220,9.760726,0.012268,0.220749,350.0,45.0,42.0,270.0,1.0,3.0,29.0,69.0,69.0,,,,,,,,,0.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,729,1341846338.121875,1,173,2621,394,228,9.770113,0.009388,0.239131,293.0,12.0,13.0,341.0,0.0,2.0,,83.0,83.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,,14.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,71.0,0.0,8.0,49.0
wxyz_v7_original,730,1341846338.154089,1,169,2556,412,258,9.772405,0.002292,0.255941,290.0,13.0,2.0,356.0,6.0,13.0,73.0,73.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,5.0,13.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,8.0,31.0
wxyz_v7_original,731,1341846338.186029,1,170,2575,415,249,9.780393,0.007988,0.237529,295.0,22.0,22.0,316.0,4.0,2.0,56.0,56.0,56.0,,,,,,,,,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,732,1341846338.222071,1,171,2584,401,243,9.790777,0.010384,0.249958,273.0,7.0,11.0,354.0,2.0,1.0,34.0,34.0,34.0,,,,,,,,,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,733,1341846338.254107,1,172,2591,414,256,9.804927,0.014150,0.263997,291.0,11.0,6.0,378.0,0.0,0.0,,23.0,23.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,734,1341846338.290130,1,168,2707,393,236,9.813837,0.008911,0.027822,564.0,3.0,20.0,34.0,2.0,0.0,37.0,63.0,63.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,737,1341846338.389969,1,169,2880,458,271,9.845221,0.008036,0.034017,570.0,11.0,20.0,43.0,1.0,0.0,33.0,111.0,49.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,738,1341846338.422377,1,170,2989,537,323,9.859665,0.014444,0.040749,567.0,12.0,21.0,69.0,13.0,4.0,137.0,137.0,112.0,,,,,,,,,0.0,0.0,4.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,739,1341846338.454010,1,171,2972,556,350,9.868905,0.009240,0.045521,539.0,17.0,12.0,90.0,1.0,0.0,20.0,100.0,100.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,746,1341846338.690198,1,166,2924,457,224,9.948014,0.014627,0.092806,565.0,14.0,17.0,110.0,10.0,4.0,127.0,188.0,188.0,,,,,,,,,0.0,1.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,747,1341846338.722454,1,167,3006,508,305,9.959097,0.011082,0.102835,545.0,11.0,6.0,137.0,16.0,26.0,154.0,201.0,201.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,26.0,23.0,26.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,16.0,16.0,45.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,21.0,0.0,2.0,8.0
wxyz_v7_original,748,1341846338.757945,1,168,3133,558,334,9.964022,0.004925,0.111517,541.0,10.0,1.0,130.0,3.0,6.0,59.0,170.0,170.0,,,,,,,,,0.0,2.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,54.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,
wxyz_v7_original,749,1341846338.790039,1,169,3156,560,328,9.974412,0.010390,0.153070,444.0,18.0,13.0,239.0,1.0,0.0,14.0,147.0,18.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,
wxyz_v7_original,752,1341846338.889902,1,166,2925,531,274,10.002091,0.012811,0.281257,309.0,47.0,43.0,382.0,5.0,3.0,52.0,72.0,53.0,,,,,,,,,0.0,0.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
wxyz_v7_original,753,1341846338.925948,1,167,2903,491,263,10.021028,0.018937,0.309359,299.0,30.0,15.0,438.0,3.0,2.0,37.0,72.0,72.0,,,,,,,,,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,754,1341846338.958108,1,168,2903,498,259,10.033374,0.012346,0.334980,250.0,25.0,9.0,495.0,0.0,0.0,,43.0,43.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,755,1341846338.990057,1,169,2925,506,247,10.041959,0.008585,0.293490,289.0,34.0,39.0,386.0,7.0,4.0,52.0,52.0,52.0,,,,,,,,,0.0,0.0,4.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,759,1341846339.126562,1,167,2975,454,217,10.104824,0.017152,0.179779,511.0,41.0,40.0,203.0,4.0,22.0,64.0,106.0,106.0,,,,,,,,,0.0,10.0,16.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,61.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,760,1341846339.157969,1,168,3097,494,252,10.118175,0.013351,0.198415,509.0,53.0,34.0,243.0,8.0,13.0,60.0,113.0,113.0,,,,,,,,,0.0,7.0,9.0,6.0,13.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,761,1341846339.194113,1,169,3219,548,287,10.124885,0.006710,0.156475,579.0,44.0,52.0,159.0,18.0,32.0,132.0,132.0,132.0,,,,,,,,,0.0,9.0,23.0,27.0,32.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,61.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,762,1341846339.228165,1,170,3255,569,306,10.135482,0.010596,0.173525,536.0,32.0,44.0,206.0,13.0,25.0,116.0,116.0,116.0,,,,,,,,,0.0,11.0,15.0,20.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,765,1341846339.326577,1,168,3195,485,197,10.177774,0.011330,0.180508,530.0,26.0,40.0,230.0,2.0,1.0,18.0,59.0,59.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,766,1341846339.362269,1,169,3260,556,301,10.189835,0.012061,0.202484,548.0,33.0,29.0,262.0,0.0,0.0,,66.0,66.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,63.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,767,1341846339.394725,1,170,3264,568,288,10.204758,0.014923,0.281761,403.0,30.0,34.0,410.0,4.0,14.0,36.0,61.0,61.0,,,,,,,,,0.0,6.0,12.0,14.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,768,1341846339.426160,1,171,3207,541,282,10.211973,0.007215,0.304378,379.0,24.0,26.0,452.0,13.0,19.0,67.0,67.0,67.0,,,,,,,,,0.0,0.0,19.0,19.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,770,1341846339.496743,1,167,3069,469,206,10.253547,0.015116,0.268926,457.0,43.0,48.0,369.0,10.0,83.0,68.0,68.0,68.0,,,,,,,,,0.0,27.0,56.0,83.0,83.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,771,1341846339.530143,1,168,3139,485,248,10.266364,0.012817,0.289733,403.0,29.0,27.0,449.0,2.0,6.0,31.0,75.0,75.0,,,,,,,,,0.0,0.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,772,1341846339.562052,1,169,3178,513,284,10.278204,0.011840,0.312897,328.0,23.0,18.0,466.0,1.0,1.0,9.0,53.0,53.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,773,1341846339.595122,1,170,3186,520,269,10.291593,0.013389,0.268447,425.0,29.0,51.0,379.0,5.0,27.0,28.0,28.0,28.0,,,,,,,,,0.0,9.0,24.0,27.0,27.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,780,1341846339.830245,1,170,3073,443,198,10.353806,0.010252,0.314307,349.0,18.0,29.0,438.0,13.0,36.0,70.0,88.0,88.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,29.0,34.0,36.0,13.0,3.0,6.0,0.0,0.0,0.0,1.0,14.0,13.0,13.0,84.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,65.0,0.0,11.0,39.0
wxyz_v7_original,781,1341846339.862015,1,171,3071,495,257,10.360543,0.006737,0.332139,324.0,28.0,29.0,472.0,10.0,58.0,24.0,51.0,51.0,,,,,,,,,0.0,9.0,51.0,58.0,58.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,782,1341846339.897797,1,172,3114,516,274,10.370034,0.009491,0.277601,411.0,43.0,39.0,379.0,12.0,50.0,54.0,61.0,59.0,,,,,,,,,0.0,20.0,38.0,50.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,783,1341846339.929916,1,173,3147,488,282,10.379397,0.009363,0.296100,371.0,19.0,24.0,437.0,4.0,4.0,37.0,60.0,60.0,,,,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,103.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,791,1341846340.197867,1,173,3090,436,212,10.445869,0.012137,0.298317,443.0,33.0,31.0,387.0,9.0,9.0,36.0,43.0,43.0,,,,,,,,,0.0,6.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,792,1341846340.229904,1,174,3110,485,271,10.454897,0.009028,0.323942,345.0,21.0,14.0,436.0,4.0,7.0,40.0,49.0,49.0,,,,,,,,,0.0,0.0,7.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v7_original,793,1341846340.265859,1,175,3159,472,271,10.466438,0.011541,0.347516,349.0,11.0,16.0,453.0,5.0,9.0,37.0,74.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,9.0,9.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,5.0,5.0,123.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,31.0,0.0,6.0,18.0
wxyz_v7_original,794,1341846340.298061,1,176,3187,488,281,10.477804,0.011366,0.310417,434.0,35.0,33.0,382.0,8.0,23.0,56.0,79.0,79.0,,,,,,,,,0.0,6.0,19.0,23.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,103.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,
wxyz_v7_original,804,1341846340.634005,1,174,3112,435,208,10.552253,0.006752,0.308893,386.0,17.0,29.0,412.0,12.0,21.0,37.0,56.0,56.0,,,,,,,,,0.0,7.0,17.0,21.0,21.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,105.0,0.0,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
wxyz_v7_original,805,1341846340.666028,1,175,3114,491,266,10.558434,0.006182,0.322549,364.0,15.0,21.0,422.0,3.0,13.0,52.0,73.0,73.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,13.0,13.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,122.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,41.0,0.0,6.0,22.0
wxyz_v7_original,806,1341846340.701946,1,176,3180,501,285,10.563345,0.004910,0.277109,432.0,34.0,31.0,360.0,3.0,0.0,23.0,41.0,41.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,80.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.185442,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,
wxyz_v7_original,807,1341846340.733954,1,177,3199,502,287,10.567606,0.004261,0.288581,412.0,17.0,21.0,383.0,4.0,46.0,23.0,37.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,29.0,46.0,46.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,4.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.637692,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,48.0,0.0,6.0,27.0
wxyz_v7_original,819,1341846341.137982,1,174,3111,424,216,10.629259,0.006039,0.300716,348.0,17.0,19.0,403.0,3.0,15.0,34.0,34.0,34.0,,,,,,,,,0.0,3.0,13.0,7.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,49.0,0.0,,,,,,,0.0,0.0,0.0,0.0,3.0,0.637692,3.0,3.0,2.0,0.0,2.0,0.0,,,,,,,,
