case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_state_allowed,lm_state_candidates,lm_state_keyframe_pressure,lm_state_lba_pressure,lm_state_rejected,lm_state_scale_pressure,lm_state_tracking_pressure,lm_support_promoted_boundary_pairs
wxyz_v6_need2_near_diag,143,1341846318.345989,1,63,1465,312,169,1.682146,0.009061,0.100107,458,15,41,70,1,6,26,35,9,,,,,,,,,0,6,0,6,6,1,0,0,0,0,0,0,1,1,1,3,,,,,,,,0
wxyz_v6_need2_near_diag,144,1341846318.382046,1,64,1493,318,185,1.686143,0.003997,0.103034,424,14,21,102,0,0,,24,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,145,1341846318.414072,1,65,1509,326,172,1.699298,0.013155,0.108796,393,12,11,116,0,0,,49,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,147,1341846318.482196,1,66,1447,272,155,1.741917,0.007779,0.101270,420,13,24,82,1,0,63,157,105,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,,,,,,,,0
wxyz_v6_need2_near_diag,148,1341846318.514144,1,67,1488,318,207,1.754544,0.012627,0.108431,357,9,21,83,3,2,87,87,,,,,,,,,,0,2,2,0,2,3,0,0,0,0,0,0,3,3,3,,,,,,,,,0
wxyz_v6_need2_near_diag,149,1341846318.546259,1,68,1515,332,211,1.761431,0.006886,0.126960,366,17,12,91,0,0,,77,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,150,1341846318.582042,1,69,1516,341,215,1.773701,0.012270,0.135609,337,5,3,136,0,0,,27,27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,153,1341846318.682350,1,70,1418,292,166,1.817017,0.010831,0.143301,309,2,3,162,1,0,60,225,43,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wxyz_v6_need2_near_diag,154,1341846318.714063,1,71,1474,297,197,1.828158,0.011140,0.152357,308,0,1,169,1,0,46,162,103,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,,,,,,,,0
wxyz_v6_need2_near_diag,155,1341846318.749905,1,72,1512,327,226,1.837774,0.009617,0.103184,416,17,37,62,2,0,68,129,61,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,,,,,,,,0
wxyz_v6_need2_near_diag,156,1341846318.782036,1,73,1542,304,199,1.855609,0.017835,0.102656,356,15,32,96,1,6,83,282,282,,,,,,,,,0,5,4,6,6,1,0,0,0,0,0,0,1,1,1,6,,,,,,,,0
wxyz_v6_need2_near_diag,157,1341846318.814121,1,72,1480,296,161,1.873759,0.018150,0.108008,386,14,25,95,0,0,,227,134,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,14,,,,,,,,0
wxyz_v6_need2_near_diag,158,1341846318.850072,1,73,1555,307,177,1.883634,0.009875,0.104945,416,13,18,66,6,5,176,209,209,,,,,,,,,0,3,5,1,5,6,1,1,0,0,0,0,6,6,6,22,0,1,1,0,1,0,0,0
wxyz_v6_need2_near_diag,159,1341846318.883516,1,74,1647,256,117,1.904367,0.020733,0.098701,392,8,24,97,1,0,24,85,66,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,,,,,,,,0
wxyz_v6_need2_near_diag,160,1341846318.918047,1,75,1695,258,92,1.916843,0.012476,0.098411,397,8,12,99,3,0,59,78,59,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,7,,,,,,,,0
wxyz_v6_need2_near_diag,161,1341846318.950044,1,75,1663,271,140,1.934813,0.017970,0.116315,424,16,35,76,2,0,19,91,46,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,8,,,,,,,,0
wxyz_v6_need2_near_diag,162,1341846318.982028,1,76,1683,307,173,1.942852,0.008039,0.106257,412,13,22,88,2,10,81,162,162,,,,,,,,,0,4,10,0,10,2,0,0,0,0,0,0,2,2,2,8,,,,,,,,0
wxyz_v6_need2_near_diag,163,1341846319.018123,1,77,1702,306,161,1.947551,0.004700,0.103766,337,12,37,80,2,0,25,81,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,,,,,,,,,0
wxyz_v6_need2_near_diag,164,1341846319.050745,1,78,1734,277,149,1.959715,0.012163,0.117660,401,14,46,67,1,0,24,109,27,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wxyz_v6_need2_near_diag,165,1341846319.081905,1,79,1715,266,142,1.976321,0.016607,0.101859,421,6,30,67,0,0,,80,43,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wxyz_v6_need2_near_diag,166,1341846319.117976,1,80,1753,289,157,2.001980,0.025658,0.103359,404,13,29,64,0,0,,187,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,167,1341846319.150093,1,81,1783,323,154,2.017269,0.015289,0.123376,364,28,21,38,0,0,,85,20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,168,1341846319.186069,1,82,1804,286,128,2.059014,0.041745,0.116221,412,23,38,46,0,0,,214,73,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,7,,,,,,,,0
wxyz_v6_need2_near_diag,169,1341846319.218149,1,81,1783,316,117,2.097956,0.038942,0.117643,391,15,30,45,2,0,131,321,83,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,5,,,,,,,,0
wxyz_v6_need2_near_diag,170,1341846319.250034,1,82,1840,352,149,2.119399,0.021442,0.134463,370,8,25,53,4,2,91,286,71,,,,,,,,,0,1,2,2,2,4,0,0,0,0,0,0,4,4,4,3,,,,,,,,0
wxyz_v6_need2_near_diag,171,1341846319.286594,1,83,1906,385,172,2.141646,0.022248,0.128994,377,15,18,43,5,0,68,211,94,,,,,,,,,0,0,0,0,0,5,0,0,0,0,0,0,5,5,5,5,,,,,,,,0
wxyz_v6_need2_near_diag,172,1341846319.318034,1,84,1942,382,202,2.147494,0.005848,0.132956,364,6,22,60,1,2,8,177,37,,,,,,,,,0,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wxyz_v6_need2_near_diag,173,1341846319.350268,1,85,1901,337,178,2.170035,0.022540,0.101654,396,5,16,14,0,0,,206,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,174,1341846319.386163,1,86,1996,338,184,2.180740,0.010705,0.080465,418,1,11,20,0,0,,178,54,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wxyz_v6_need2_near_diag,175,1341846319.418386,1,87,2068,344,202,2.186748,0.006009,0.049889,451,1,10,19,2,2,75,184,70,,,,,,,,,1,2,1,2,2,2,1,1,0,0,0,0,2,2,2,2,0,1,1,0,1,0,0,0
wxyz_v6_need2_near_diag,176,1341846319.453961,1,88,2108,371,221,2.196539,0.009791,0.155407,434,2,24,35,1,2,41,176,,,,,,,,,,0,1,1,1,2,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wxyz_v6_need2_near_diag,177,1341846319.486271,1,89,2016,357,233,2.208169,0.011631,0.148783,387,3,12,38,0,0,,177,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,178,1341846319.518456,1,90,2077,354,206,2.226708,0.018539,0.123158,449,1,11,15,0,0,,100,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,179,1341846319.554083,1,91,2130,395,246,2.249598,0.022890,0.082474,493,0,4,2,0,0,,77,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,180,1341846319.586296,1,92,2132,406,260,2.270974,0.021376,0.060749,420,3,6,9,0,0,,132,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,181,1341846319.622031,1,93,1992,378,231,2.277558,0.006584,0.053395,453,0,5,7,0,0,,77,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,182,1341846319.653962,1,94,1992,415,268,2.295167,0.017609,0.000000,482,0,0,0,0,0,,102,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,183,1341846319.686352,1,95,2021,438,288,2.305106,0.009939,0.000000,445,0,0,0,0,0,,94,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,184,1341846319.721992,1,96,2016,425,274,2.319800,0.014694,0.000000,434,0,0,0,0,0,,158,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,185,1341846319.754063,1,97,1896,395,265,2.344485,0.024684,0.000000,456,0,0,0,0,0,,84,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,186,1341846319.786397,1,98,1909,422,293,2.363197,0.018712,0.000000,449,0,0,0,0,0,,94,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,187,1341846319.822008,1,99,1945,430,297,2.373107,0.009910,0.000000,421,0,0,0,0,0,,76,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,188,1341846319.853917,1,100,1964,440,308,2.383226,0.010119,0.000000,470,0,0,0,0,0,,36,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,192,1341846319.990054,1,100,1889,367,239,2.443978,0.004063,0.000000,520,0,0,0,0,0,,58,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,193,1341846320.028122,1,101,1925,382,256,2.450814,0.006836,0.000000,465,0,0,0,0,0,,43,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,194,1341846320.054177,1,102,1972,381,263,2.457916,0.007103,0.000000,516,0,0,0,0,0,,48,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,196,1341846320.122011,1,103,1984,407,292,2.485050,0.007849,0.000000,452,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v6_need2_near_diag,197,1341846320.157952,1,103,1865,374,268,2.498310,0.013260,0.000000,464,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v6_need2_near_diag,198,1341846320.190003,1,104,1889,351,225,2.513883,0.015573,0.000000,472,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v6_need2_near_diag,200,1341846320.258015,1,105,1936,367,256,2.529878,0.011585,0.022500,485,0,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v6_need2_near_diag,201,1341846320.289887,1,106,1977,336,192,2.548151,0.018273,0.021784,500,3,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_v6_need2_near_diag,202,1341846320.321954,1,105,1922,325,194,2.569686,0.021535,0.019974,407,4,5,24,3,0,93,157,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,,,,,,,,,0
wxyz_v6_need2_near_diag,203,1341846320.357890,1,106,1965,334,222,2.587097,0.017410,0.106709,376,6,15,73,0,0,,196,67,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,204,1341846320.390064,1,107,1999,335,196,2.596818,0.009721,0.108132,358,1,11,105,0,0,,277,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,205,1341846320.426544,1,108,2014,349,170,2.621434,0.024617,0.095514,347,6,15,110,0,0,,236,36,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,206,1341846320.458122,1,108,1946,341,200,2.642993,0.021558,0.090632,349,4,12,82,0,0,,305,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,207,1341846320.490186,1,109,2024,310,168,2.672396,0.029404,0.087357,304,8,24,94,0,0,,194,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,208,1341846320.525911,1,110,2071,349,174,2.704674,0.032277,0.088626,347,4,7,86,1,4,36,249,83,,,,,,,,,0,4,1,4,4,1,0,0,0,0,0,0,1,1,1,2,,,,,,,,0
wxyz_v6_need2_near_diag,209,1341846320.558091,1,111,2099,351,207,2.714014,0.009340,0.081172,311,8,16,65,0,0,,294,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,210,1341846320.594093,1,110,1995,310,159,2.736125,0.022111,0.080534,277,10,19,72,1,1,23,193,23,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wxyz_v6_need2_near_diag,211,1341846320.631955,1,111,2002,330,210,2.747267,0.011143,0.087962,285,5,21,86,0,0,,152,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,212,1341846320.664916,1,112,2031,357,239,2.760976,0.013708,0.101777,266,6,13,63,0,0,,177,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,213,1341846320.699927,1,113,2042,349,214,2.783714,0.022738,0.084476,261,7,15,62,1,0,17,106,17,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wxyz_v6_need2_near_diag,214,1341846320.731822,1,114,1998,326,211,2.797123,0.013409,0.073848,305,9,8,78,7,12,125,152,10,,,,,,,,,0,12,0,0,12,7,0,0,0,0,0,0,7,7,7,1,,,,,,,,0
wxyz_v6_need2_near_diag,215,1341846320.763877,1,115,2047,319,179,2.824837,0.027713,0.099899,285,11,12,128,0,0,,86,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,216,1341846320.799999,1,116,2075,351,196,2.851888,0.027052,0.105423,294,3,6,133,0,0,,117,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,217,1341846320.831871,1,117,2122,310,103,2.881928,0.030040,0.091608,321,10,13,96,0,0,,66,42,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wxyz_v6_need2_near_diag,218,1341846320.863887,1,116,2034,324,172,2.908987,0.027059,0.099329,269,3,20,155,0,0,,101,15,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,219,1341846320.900014,1,117,2051,375,220,2.927364,0.018376,0.106136,288,4,4,185,0,0,,99,28,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,220,1341846320.931889,1,118,2073,389,232,2.957052,0.029688,0.109134,288,8,12,107,4,0,66,147,,,,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,,,,,,,,,0
wxyz_v6_need2_near_diag,221,1341846320.967866,1,119,2095,393,232,2.983994,0.026943,0.099222,295,2,16,105,0,0,,75,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,222,1341846321.000017,1,118,1971,367,230,2.995621,0.011627,0.103968,299,3,10,147,1,0,34,106,57,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,,,,,,,,0
wxyz_v6_need2_near_diag,223,1341846321.031860,1,119,2019,377,253,3.019353,0.023732,0.108802,274,6,9,146,2,4,44,82,9,,,,,,,,,0,4,2,0,4,2,0,0,0,0,0,0,2,2,2,1,,,,,,,,0
wxyz_v6_need2_near_diag,224,1341846321.068047,1,120,2076,404,286,3.031537,0.012184,0.092314,299,14,33,78,5,23,41,68,,,,,,,,,,0,14,10,17,23,5,1,2,0,0,0,0,5,5,5,,0,1,1,0,1,0,0,0
wxyz_v6_need2_near_diag,225,1341846321.099840,1,121,2110,399,292,3.040098,0.008562,0.096074,280,5,33,115,2,8,18,50,,,,,,,,,,0,6,2,8,8,2,0,0,0,0,0,0,2,2,2,,,,,,,,,0
wxyz_v6_need2_near_diag,226,1341846321.131821,1,119,1980,394,271,3.065887,0.025789,0.100114,279,12,16,108,2,1,36,66,14,,,,,,,,,0,0,1,1,1,2,0,0,0,0,0,0,2,2,2,1,,,,,,,,0
wxyz_v6_need2_near_diag,227,1341846321.167887,1,120,2022,392,280,3.073265,0.007377,0.084238,297,10,22,86,0,0,,66,23,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,229,1341846321.231950,1,121,2056,417,292,3.090577,0.012255,0.085996,269,8,12,123,1,3,3,26,9,,,,,,,,,1,1,3,3,3,1,1,1,0,0,0,0,1,1,1,4,0,1,1,0,1,0,0,0
wxyz_v6_need2_near_diag,230,1341846321.267939,1,122,2053,405,278,3.110729,0.020152,0.098535,285,6,6,91,0,0,,82,57,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wxyz_v6_need2_near_diag,231,1341846321.299948,1,119,1932,379,272,3.120046,0.009317,0.102747,287,1,8,123,0,0,,113,61,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wxyz_v6_need2_near_diag,232,1341846321.331858,1,120,1971,395,280,3.123920,0.003874,0.111429,266,0,8,158,0,0,,92,7,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,233,1341846321.367913,1,121,2022,403,273,3.148972,0.025052,0.081689,307,6,32,81,0,0,,56,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,234,1341846321.399897,1,122,2051,411,289,3.156176,0.007203,0.080583,349,11,38,80,0,0,,32,5,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,236,1341846321.467946,1,117,1947,375,266,3.180133,0.012399,0.106872,318,2,15,110,0,0,,117,39,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,237,1341846321.499882,1,118,1976,400,282,3.191464,0.011331,0.108841,295,3,10,83,0,0,,133,58,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,238,1341846321.536109,1,119,1998,377,252,3.220937,0.029473,0.111305,281,5,10,95,1,4,41,246,,,,,,,,,,0,1,4,0,4,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wxyz_v6_need2_near_diag,241,1341846321.637163,1,120,2039,372,205,3.313727,0.046885,0.104242,326,1,1,76,0,0,,283,112,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wxyz_v6_need2_near_diag,248,1341846321.871882,1,115,1964,403,236,3.433440,0.011546,0.028923,390,0,9,8,0,0,,129,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,249,1341846321.904074,1,116,2010,441,293,3.442609,0.009169,0.025579,383,0,4,6,0,0,,121,18,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,252,1341846322.034203,1,117,2051,474,317,3.481110,0.020815,0.000000,391,0,0,0,1,0,25,197,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wxyz_v6_need2_near_diag,253,1341846322.066178,1,118,2071,470,345,3.486108,0.004998,0.000000,405,0,0,0,0,0,,153,29,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,263,1341846322.402292,1,114,1982,389,227,3.619942,0.022384,0.000000,424,0,0,0,1,0,13,279,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wxyz_v6_need2_near_diag,264,1341846322.433955,1,115,2043,411,231,3.649495,0.029553,0.000000,458,0,0,0,0,0,,200,7,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_v6_need2_near_diag,265,1341846322.470030,1,116,2134,440,263,3.656641,0.007145,0.000000,452,0,0,0,0,0,,140,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,266,1341846322.502433,1,117,2140,466,287,3.677393,0.020752,0.000000,403,0,0,0,0,0,,148,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,270,1341846322.638119,1,114,1998,365,215,3.738510,0.017192,0.000000,276,0,0,0,0,0,,188,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,271,1341846322.669947,1,115,2047,376,244,3.749723,0.011212,0.000000,328,0,0,0,0,0,,173,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,272,1341846322.702026,1,116,2104,408,282,3.769341,0.019618,0.000000,320,0,0,0,0,0,,175,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,273,1341846322.738006,1,117,2136,422,285,3.779599,0.010258,0.000000,275,0,0,0,0,0,,116,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,276,1341846322.838063,1,116,2034,339,226,3.828818,0.003690,0.000000,280,0,0,0,0,0,,119,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,277,1341846322.870081,1,117,2065,366,256,3.849138,0.020320,0.000000,250,0,0,0,0,0,,108,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,278,1341846322.906018,1,118,2103,383,266,3.861576,0.012438,0.009359,271,0,0,0,0,0,,134,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,279,1341846322.938349,1,119,2099,390,270,3.879671,0.018094,0.011279,242,0,0,1,0,0,,49,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,289,1341846323.273997,1,120,2037,368,229,3.977486,0.018205,0.000000,284,0,0,0,0,0,,288,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,290,1341846323.305946,1,121,2063,391,268,3.990705,0.013219,0.009382,311,0,0,0,0,0,,195,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,291,1341846323.342027,1,122,2104,418,270,4.022602,0.031897,0.006019,302,0,0,0,0,0,,349,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,292,1341846323.374048,1,123,2123,419,288,4.047893,0.025291,0.006501,304,0,0,0,0,0,,417,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,293,1341846323.405987,1,121,2018,387,267,4.067640,0.019747,0.000000,250,0,0,0,0,0,,310,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,294,1341846323.441956,1,122,2067,394,281,4.091185,0.023545,0.007660,299,0,0,0,0,0,,290,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,295,1341846323.473878,1,123,2109,412,288,4.104600,0.013415,0.006201,289,0,0,0,0,0,,202,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,296,1341846323.506129,1,124,2123,429,294,4.117822,0.013222,0.000000,275,0,0,0,0,0,,170,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,298,1341846323.573913,1,122,2016,344,229,4.159523,0.032281,0.000000,220,0,0,0,0,0,,286,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,300,1341846323.642014,1,123,2050,375,264,4.194676,0.020569,0.000000,235,0,0,0,0,0,,263,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,301,1341846323.674081,1,124,2073,407,290,4.207676,0.013000,0.000000,211,0,0,0,0,0,,242,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,302,1341846323.710069,1,125,2080,366,261,4.226154,0.018478,0.000000,236,0,0,0,0,0,,215,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,303,1341846323.742111,1,123,2032,342,252,4.239865,0.013711,0.000000,274,0,0,0,0,0,,192,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,306,1341846323.842207,1,124,2072,338,240,4.260547,0.006919,0.000000,231,0,0,0,0,0,,348,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,307,1341846323.878019,1,125,2106,356,255,4.272204,0.011657,0.000000,210,0,0,0,0,0,,300,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_v6_need2_near_diag,308,1341846323.909826,1,126,2115,378,262,4.287948,0.015743,0.000000,246,0,0,0,0,0,,285,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
